,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,3SsnPorch,ScreenPorch,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1311,4,3,0.29945120937042913,-0.17066088855208972,1,0,1,3,3,4,0,5,3,3,0,2,7,5,1.1172352761668802,1.072482169965163,1,1,1,3,2,2,4,3,1,6,1.055749229787321,0.4938275010219284,2,4,1,4,0.288191884660125,-0.7951632272572445,-0.12024172373467248,-0.4596678426084014,1,0,2,0,3,1,3,6,7,0,0,2,2,0.16384971473842228,3,3,2,1.354837068999127,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,1,2007,6,5,0.4931203037973348
1312,9,3,-1.6628930854346002,-0.09469258918273818,1,0,2,3,3,4,0,15,3,3,0,5,8,5,0.6204241216651715,0.24877232163816604,1,1,1,3,2,2,5,3,1,6,0.08413413380953616,0.9019860596145307,2,4,1,4,0.7513760864809612,2.314519563823447,-0.12024172373467248,2.4643733704270994,0,0,2,1,4,1,3,9,7,1,5,2,2,1.2961108818134555,4,4,2,3.238378909980471,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,6,2007,8,4,1.4878763042778624
1313,9,3,1.4537713827851522,0.4266624151963736,1,0,2,3,3,0,0,15,3,3,0,5,9,5,0.9185108143661966,0.6848540060465762,1,1,1,3,2,2,4,3,1,1,-0.9730181828073765,0.7651731349466193,2,4,1,4,0.6711598280650621,1.9020340056845195,-0.12024172373467248,2.0626984381676654,0,0,2,1,4,1,3,10,7,1,3,3,3,1.4317950712563312,3,3,2,4.579205305255326,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,5,2010,8,4,1.7338471255990402
1314,4,3,0.0685871746874845,-0.23319943579018387,1,0,1,3,3,4,0,7,3,3,0,2,4,6,-0.5719226491389294,-1.4955544159954748,3,1,3,2,2,1,3,3,1,3,0.632449650727022,-0.2495227230070568,2,4,1,4,-0.5553726393264257,-0.7951632272572445,-0.12024172373467248,-1.0802651313125506,1,0,1,0,3,1,2,5,7,1,3,1,1,-0.9029087401917743,3,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,10,2007,8,4,-0.8443762191969583
1315,9,3,0.7900372830716864,0.055941123155171274,1,0,1,3,3,4,0,12,3,3,0,5,6,5,-0.07511149463722075,-0.7687516086481244,1,1,3,2,2,1,2,3,2,5,0.12361285102759514,-0.2404018613625294,2,2,1,4,-0.18275518087837875,1.5422549355300106,-0.12024172373467248,1.1356098504409147,0,0,2,1,4,1,2,9,7,2,4,1,2,0.4820057451562002,3,3,2,1.4825348209300655,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,6,2008,8,4,0.5407759228097371
1316,4,3,0.09744517902285259,-0.029147381019735664,1,0,2,3,3,4,0,5,3,3,0,2,8,5,1.216597507067222,1.1209356904549863,1,1,4,3,2,2,5,3,4,1,-0.9730181828073765,1.2873424640958144,2,4,1,4,1.2093850458233522,-0.7951632272572445,-0.12024172373467248,0.21803962603784746,1,0,2,0,3,1,4,8,7,1,4,2,3,1.8107750486657432,3,3,2,0.6205749953962303,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,1,2009,8,4,1.433328223314025
1317,0,1,-0.3065668816723005,-0.630078677878089,1,2,1,3,3,0,0,21,3,3,4,2,7,5,1.1503560198003273,1.072482169965163,1,1,3,3,2,2,5,4,1,1,-0.9730181828073765,0.6716843030902132,2,4,1,4,0.4900263413194838,-0.7951632272572445,-0.12024172373467248,-0.31118137475894236,0,0,2,0,2,1,3,5,7,1,4,2,2,-0.0326584216960876,3,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,4,2007,6,5,0.564867386183123
1318,4,3,-1.6628930854346002,0.4273639694121855,1,0,3,3,3,1,0,5,3,3,0,2,8,5,0.9847523016330911,0.8302145675160463,3,1,1,3,2,2,4,3,4,1,-0.9730181828073765,1.5860506829540877,2,4,1,4,1.6156415803812922,-0.7951632272572445,-0.12024172373467248,0.5169162344015021,0,0,2,0,3,1,3,7,7,1,3,2,3,1.2867533515070502,3,3,2,0.8280838422840054,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,8,2006,8,4,1.2533348799330846
1319,4,3,0.5014572397180057,-0.030249823358868732,1,0,1,0,3,4,0,7,3,3,0,2,4,5,-0.5719226491389294,-1.4955544159954748,3,1,1,2,2,2,3,3,1,5,0.1060667544862356,-0.4410608175421328,2,4,1,4,-0.5553726393264257,-0.7951632272572445,-0.12024172373467248,-1.0802651313125506,0,0,1,0,3,1,2,5,7,0,0,1,1,-1.052629225094258,3,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,2,2007,8,4,-1.0186578859006037
1320,4,3,0.3571672180411653,-0.21215280931582525,1,0,1,3,3,4,0,12,3,3,0,2,6,3,-0.47256041823858774,-1.3501938545260046,3,1,3,2,2,1,3,3,1,5,-0.5584916520177572,0.9589914448928271,2,3,1,4,0.8160666174615249,-0.7951632272572445,-0.12024172373467248,-0.07131861900212395,1,0,1,1,3,1,2,6,7,2,4,2,2,-0.1449487853729504,3,3,2,0.15767064464657798,-0.11633928614822256,3.605043207079273,0,0,-0.08768781151769862,6,2009,8,4,-0.15837022106210089
1321,4,3,-1.6628930854346002,-0.38984646997791006,1,0,2,3,3,0,0,3,2,3,0,2,3,6,-0.7375263673061657,-1.689368497954768,3,1,3,2,2,1,0,0,0,0,-0.9730181828073765,-2.411166932760057,1,2,0,4,-1.1453502818691668,-0.7951632272572445,-0.12024172373467248,-1.5143024988725078,0,0,1,0,2,1,2,4,7,0,0,1,1,-0.870157384119356,3,2,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,7,2008,8,4,-2.0853435604287607
1322,9,3,1.4249133784497843,-0.03315626225294683,1,0,2,3,3,4,0,15,3,3,0,5,7,5,0.686665608932066,0.34567936261781274,1,1,3,3,2,2,4,3,1,6,0.5052404508021653,-0.7010053744111644,2,4,1,4,-0.26297143929427774,1.1801842789413965,-0.12024172373467248,0.7758157168056871,1,0,2,1,3,1,3,8,7,1,3,2,2,0.4258605633177688,3,3,2,1.1632904411027192,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,6,2010,8,4,0.32738172844470437
1323,5,3,-0.21999286866619627,-0.5198344439647821,1,0,1,1,3,4,0,3,3,3,0,2,4,7,-1.0356130600071909,-1.689368497954768,3,1,3,1,2,1,3,3,1,2,-0.3589048038597924,-1.453476460084677,2,3,1,4,-1.1764017367398374,-0.7951632272572445,-0.12024172373467248,-1.5371465708493477,0,0,1,0,2,1,1,5,7,0,0,0,0,-2.2129629830885067,0,0,2,0.556726119430761,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,12,2009,8,4,-1.7617601325176848
1324,4,3,0.5014572397180057,-0.053200668419002645,1,0,1,3,3,4,0,21,3,3,0,2,8,5,1.1503560198003273,1.072482169965163,1,1,1,3,2,2,5,3,3,1,-0.9730181828073765,1.6818197302216256,2,4,1,4,1.6363425502950728,-0.7951632272572445,-0.12024172373467248,0.5321456157193953,0,0,2,0,2,1,3,7,7,1,4,2,3,1.9745318290278349,3,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,2,2007,6,5,-0.31519732735464273
1325,5,4,-0.5085729120198771,-0.6896105641912748,1,0,1,3,3,4,0,9,3,3,0,2,4,4,-1.6317864454092414,-1.689368497954768,1,1,3,2,2,0,3,2,1,1,-0.9730181828073765,-0.596115465499099,2,1,0,4,-0.9486910676882531,-0.7951632272572445,-0.12024172373467248,-1.369623376352522,0,0,1,0,2,1,2,5,7,0,0,0,0,-2.2129629830885067,0,0,0,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,3,0,-0.08768781151769862,1,2008,8,4,-2.7771616605149783
1326,5,2,0.3571672180411653,-0.6260697966448778,1,0,1,0,3,4,1,7,3,3,0,2,3,6,-1.3336997527082162,1.0240286494753397,1,1,3,2,2,0,3,3,1,3,0.22011638200507266,-1.1707297491043267,2,4,1,4,-1.0056187349511492,-0.7951632272572445,-0.12024172373467248,-1.4115041749767285,0,0,1,0,3,1,3,6,7,0,0,0,0,-2.2129629830885067,0,0,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,5,2007,8,4,-1.8703221345794767
1327,4,3,0.0685871746874845,-0.3925524648103276,1,0,1,3,3,4,0,11,3,3,0,2,5,9,0.3554581725975935,1.1209356904549863,1,1,3,3,3,1,3,3,1,5,0.4328628025690571,-0.5505111572764618,2,4,1,4,-0.8969386429038021,-0.7951632272572445,-0.12024172373467248,-1.331549923057789,0,1,1,0,3,1,3,5,7,1,5,1,1,-0.977768982643016,3,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,3,0,-0.08768781151769862,10,2008,8,4,-0.6133562901484583
1328,8,4,0.0685871746874845,-0.007699866422055941,1,1,1,3,3,0,0,17,3,3,0,0,6,7,-1.6980279326761358,-1.689368497954768,1,1,3,3,3,0,4,3,1,2,0.10826001655390555,1.0319583380490465,3,4,1,4,1.090354468819115,1.9730731851417793,-0.12024172373467248,2.4301072624618394,0,0,2,0,5,1,2,8,4,2,3,1,2,0.21999489657685367,2,3,2,-0.7521758378613592,-0.11633928614822256,8.341461781978069,3,2,2.23107987579474,6,2008,8,4,1.0740437316017621
1329,9,3,0.15516118769358875,-0.14360094022791436,1,0,2,3,3,4,0,8,3,3,0,5,7,5,0.8853900707327494,0.6364004855567529,3,1,3,2,2,2,4,3,1,1,-0.9730181828073765,-0.2791655233517709,2,3,1,4,-0.5372592906518678,0.7562407886319434,-0.12024172373467248,0.22184697136732076,0,0,2,1,3,1,2,8,7,1,3,3,2,-0.051373482308898065,3,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,6,2006,8,4,0.14280767725266705
1330,4,3,0.7900372830716864,-0.051797559987378734,1,0,1,3,3,4,0,21,3,3,0,2,8,5,1.1503560198003273,1.0240286494753397,3,1,4,3,2,2,4,4,3,1,-0.9730181828073765,1.2098151401173314,2,4,1,4,1.1007049537760052,-0.7951632272572445,-0.12024172373467248,0.138085374118908,0,0,2,0,3,1,3,7,7,1,4,2,3,1.6470182683036516,3,3,2,0.3971039295170878,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,12,2007,8,4,0.772959592325963
1331,12,3,-0.07570284698935588,0.026375624060238946,1,0,2,3,3,4,0,5,3,3,0,7,5,5,0.15673371079690998,-0.4295769652193609,1,1,3,2,2,1,3,3,3,5,0.08632739587720611,-0.3338906932189355,2,3,1,4,-0.5398469118910905,-0.7951632272572445,-0.12024172373467248,-1.0688430953241308,0,0,1,0,3,1,2,6,7,0,0,1,2,0.4820057451562002,3,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,7,2006,8,4,-0.5752675208756743
1332,4,3,0.27059320503506107,-0.16434690060978213,1,0,1,3,3,4,1,7,3,3,0,2,4,6,-1.1018545472740855,-1.3017403340361813,1,1,3,2,2,1,3,3,2,5,0.5403326438848843,-0.5505111572764618,2,4,1,4,-0.8969386429038021,-0.7951632272572445,-0.12024172373467248,-1.331549923057789,1,0,1,0,2,1,2,3,7,1,4,1,1,-0.8654786189661533,2,2,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,5,2009,8,4,-1.2800054517034507
1333,8,4,0.0685871746874845,-0.33241924631216013,1,0,1,3,3,0,0,9,3,3,0,0,5,6,-1.1018545472740855,0.4910399240872828,1,1,3,2,2,1,3,3,1,1,-0.9730181828073765,-0.5801539576211759,2,4,1,4,-0.9305777190136952,0.4812504165393252,-0.12024172373467248,-0.2959519934410491,0,0,1,1,2,1,3,6,7,0,0,1,1,-0.8233697325873297,3,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,3,0,-0.08768781151769862,7,2006,8,4,-0.711192493813742
1334,1,4,-0.9703009813857664,-0.8166920992840686,1,0,1,3,3,4,0,2,3,3,4,5,5,6,-0.04199075100377351,-0.720298088158301,1,1,3,2,2,1,3,3,1,2,0.7048272989601301,-0.6668021432441865,2,2,1,4,-1.0289073261041521,0.5797886332058467,-0.12024172373467248,-0.2864336301173659,0,0,1,1,3,1,2,7,6,0,0,1,2,-0.15430631567935563,3,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,5,2009,8,4,-0.7211896659891704
1335,4,3,0.6457472613948461,-0.08687527077797641,1,0,1,3,3,4,0,14,3,3,0,2,6,5,0.18985445443035723,-0.3811234447295376,1,1,1,2,2,1,4,3,1,5,0.5315595956142046,0.6671238722679494,2,2,1,4,0.4434491590134779,-0.7951632272572445,-0.12024172373467248,-0.3454474827242021,0,1,2,0,2,1,2,6,7,1,3,2,2,0.7346590634291414,3,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,4,2009,8,4,0.017712685817334168
1336,14,3,0.8477532917424226,-0.12736497123340915,1,0,2,3,3,4,0,14,2,3,2,2,5,5,0.05737147989656824,-0.5749375266888309,1,1,1,2,2,1,3,3,1,1,-0.9730181828073765,1.3648697880742975,2,2,1,4,1.2766631980431384,-0.7951632272572445,-0.12024172373467248,0.2675351153210005,0,0,2,0,4,2,2,8,7,0,0,1,2,0.15449218443201704,3,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,11,2008,8,4,-0.5284570307927485
1337,5,4,2.752381577876716,-0.6413035453310802,1,1,2,0,3,0,1,17,2,3,0,2,4,4,-1.0024923163737438,-1.689368497954768,1,1,3,2,2,1,3,3,1,1,-0.9730181828073765,-0.8309776528456801,4,1,0,0,-1.2152160553281754,-0.7951632272572445,-0.12024172373467248,-1.5657016608203973,0,0,1,0,2,1,1,4,7,0,0,0,0,-2.2129629830885067,0,0,0,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,3,2006,8,4,-2.8936611915807338
1338,9,3,1.0786173264253673,0.2939684463770841,1,0,2,3,3,0,0,5,3,3,0,5,7,5,1.0178730452665383,0.8302145675160463,1,1,3,3,2,2,4,3,1,6,0.5622652645615838,-0.3224896161632762,2,4,1,4,-0.6278260340246571,1.3612196072357037,-0.12024172373467248,0.6577880115920146,1,0,2,1,3,1,3,8,7,0,0,2,2,0.08898947228718042,3,3,2,0.4130661485084551,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,6,2006,8,4,0.4558349256634382
1339,4,3,1.8000674348095693,-0.09589525355270152,1,0,2,3,3,0,0,5,3,3,0,2,5,7,0.02425073626312099,-0.6233910471786543,3,1,3,2,3,1,3,3,2,3,-0.1834438384461969,-0.4410608175421328,2,4,1,4,-0.7727328234211197,-0.7951632272572445,-0.12024172373467248,-1.2401736351504296,0,0,1,0,3,1,2,5,7,0,0,2,1,-0.8654786189661533,3,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,6,2006,8,4,-0.6520333261699056
1340,4,3,0.3571672180411653,-0.22277634458383483,1,0,1,3,3,4,0,12,3,3,0,2,4,5,-0.008870007370326258,-0.6718445676684777,1,1,3,2,2,1,3,3,1,1,-0.9730181828073765,-0.4547421100089239,2,2,1,4,-0.7520318535073394,-0.7951632272572445,-0.12024172373467248,-1.2249442538325364,0,0,1,0,3,1,2,5,7,0,0,1,4,0.03284429044874903,3,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,2,0,-0.08768781151769862,6,2007,8,4,-0.7615822885101834
1341,4,3,0.24173520069969298,0.31852284393050245,1,0,1,3,3,4,0,20,9,3,0,2,6,5,1.0509937888999856,0.927121608495693,1,1,3,2,2,2,4,3,1,6,0.8122971402759573,0.12899303524083136,2,4,1,4,-0.1258275136154827,-0.7951632272572445,-0.12024172373467248,-0.7642554689662661,1,0,1,0,3,1,3,6,7,0,0,1,2,0.4820057451562002,3,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,7,2008,8,4,-0.1824887539136877
1342,9,3,-1.6628930854346002,-0.11443632925630316,1,0,1,3,3,4,0,5,3,3,0,5,8,5,1.0178730452665383,0.8302145675160463,1,1,1,3,2,2,4,3,1,1,-0.9730181828073765,0.516629655133247,2,4,1,4,0.3140680970523505,1.2328907669258151,-0.12024172373467248,1.244119192330904,0,0,2,1,3,1,3,7,7,1,4,2,2,0.8141980710335859,3,3,2,0.7801971853099035,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,8,2007,8,4,0.7894533180565935
1343,8,3,-0.01798683831861973,-0.29653975927492027,1,0,1,0,3,4,0,6,3,3,0,0,6,6,-1.4330619836085579,-1.689368497954768,1,1,3,2,2,0,3,3,1,1,-0.9730181828073765,-0.3680939243859133,2,3,1,4,0.024254518259425116,0.9029023204146732,-0.12024172373467248,0.7567789901583206,0,0,1,1,3,1,2,9,7,1,3,1,2,-0.6128253006932121,2,2,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,3,2009,8,4,0.14989194874979495
1344,9,3,0.7900372830716864,0.05874734001841909,1,0,2,3,3,0,0,5,3,3,0,5,7,5,1.1503560198003273,1.0240286494753397,1,1,3,3,2,2,4,3,1,1,-0.9730181828073765,-0.7511701134560652,2,4,1,4,-1.1246493119553864,0.8731116967713063,-0.12024172373467248,-0.11319941762633035,0,0,2,1,3,1,3,8,7,1,3,3,2,-0.15430631567935563,3,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,7,2007,6,5,-0.1690341187280156
1345,5,4,-0.21999286866619627,-0.45268568330849507,1,0,1,3,3,4,0,17,3,3,0,2,4,4,-1.6980279326761358,-1.689368497954768,3,1,3,2,2,2,3,3,1,5,-0.4247026658898907,-0.22216013807347454,2,3,1,0,-0.5243211844557552,-0.7951632272572445,-0.12024172373467248,-1.0574210593357107,0,0,1,0,2,1,1,5,7,0,0,1,1,-0.7719033159021009,3,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,7,2007,8,4,-1.0757056444213704
1346,4,3,-1.6628930854346002,1.02869615439386,1,0,3,3,3,1,0,14,6,3,0,2,7,7,-0.108232238270668,0.8786680880058696,3,1,3,2,2,1,3,3,1,4,-0.32161934870940334,1.1642108318946942,2,2,1,4,2.570473817654413,-0.7951632272572445,-0.12024172373467248,1.2193714476893276,0,0,2,0,3,1,2,9,7,1,4,2,2,0.16384971473842228,4,3,2,-0.7521758378613592,9.77881012228035,-0.2702083542015609,0,0,-0.08768781151769862,6,2006,8,4,1.1368353488673248
1347,4,3,1.020901317754631,0.47998053559808207,1,0,2,1,3,0,0,23,3,3,0,2,8,5,1.1503560198003273,1.072482169965163,1,1,4,3,2,2,5,3,4,6,-0.797557217393781,1.5381661593203186,2,4,1,4,1.5871777467498442,-0.7951632272572445,-0.12024172373467248,0.49597583508939896,1,0,2,0,3,1,3,7,7,1,4,3,3,1.118317805991756,3,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,5,2007,6,5,1.3292411244013411
1348,4,3,-1.6628930854346002,0.5691781430370304,1,0,4,2,3,4,0,20,3,3,0,2,7,5,0.8853900707327494,0.6364004855567529,1,1,3,3,2,2,4,3,4,6,2.191858980840352,0.9681123065373546,2,4,1,4,0.8574685572890857,-0.7951632272572445,-0.12024172373467248,-0.04085985636633749,1,0,2,0,3,1,3,5,7,1,2,2,2,0.191922305657638,3,3,2,2.456230179403472,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,8,2007,8,4,0.6369467126094496
1349,10,4,-0.21999286866619627,-0.5278522064312043,1,2,1,3,3,4,0,17,3,3,0,5,8,5,-3.287823627081604,0.10341176016869598,1,1,3,2,3,0,3,2,1,2,-0.4049633072808612,-0.851499591545867,5,1,0,4,-0.5812488517186511,1.9891142901805152,4.097307545430624,1.6039133259661316,0,0,2,0,4,1,2,8,7,0,0,0,0,-2.2129629830885067,0,0,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,12,2008,8,4,-0.7820255718674006
1350,14,3,0.963185309083895,0.11286723666676979,1,0,1,3,3,4,0,12,1,3,2,5,5,5,-0.07511149463722075,-0.7687516086481244,1,1,1,2,2,1,3,3,1,2,0.12361285102759514,0.4345419003325001,2,2,1,4,0.45379964397036815,2.1747327913430325,-0.12024172373467248,2.129326981433448,1,1,2,2,6,2,2,12,7,0,0,1,4,2.3160816852116257,3,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,8,2009,8,4,0.4558349256634382
1351,9,3,0.3571672180411653,-0.12726474920257888,1,0,2,3,3,4,0,12,3,3,0,5,6,6,-0.3069567000713515,-1.1079262520768878,1,1,1,2,2,1,3,3,1,3,-0.27336758322066457,-0.4547421100089239,2,4,1,4,-0.788258550856455,1.171017933204976,-0.12024172373467248,0.3817554752051997,0,0,1,1,4,1,2,8,7,1,4,3,2,0.0796319419807752,3,3,2,-0.7521758378613592,-0.11633928614822256,1.8827091798433468,0,0,-0.08768781151769862,3,2008,8,4,0.06352862135811316
1352,8,4,-0.21999286866619627,-0.45268568330849507,1,0,1,3,3,4,0,3,3,3,0,0,6,9,-1.1349752909075328,0.7333075265363995,1,1,3,3,2,0,3,3,1,1,-0.9730181828073765,-0.819576575790021,2,2,1,4,-0.9745672800804785,0.09855548204376481,-0.12024172373467248,-0.6462277637525935,0,0,1,0,2,1,2,4,7,0,0,1,2,0.7065864725099258,3,3,0,0.9238571562322093,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,7,2009,8,4,-0.5303127465532522
1353,8,3,-0.046844842653987806,0.4212504255315385,1,0,2,3,3,1,0,15,3,3,0,0,8,5,0.7860278398324076,0.5394934445771061,3,1,1,3,2,2,4,3,3,6,0.8166836644112972,2.2245109980710076,2,4,1,4,2.30394883001449,1.9203666971573607,-0.12024172373467248,3.279145270934387,1,0,2,1,4,1,3,9,7,1,5,3,3,0.9030946089444356,3,3,2,1.5064781494171164,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,3,2010,8,4,2.253512723940586
1354,9,3,-1.6628930854346002,-0.020127398245010548,1,0,2,3,3,4,0,5,3,3,0,5,7,5,0.9516315579996439,0.7333075265363995,1,1,3,3,2,2,4,3,1,6,0.6390294369300318,-0.14919324491725514,2,4,1,4,-0.44151730480063356,1.2053917297165533,-0.12024172373467248,0.6654027022509612,1,0,2,1,3,1,3,7,7,1,3,2,3,1.7125209804484882,3,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,6,2008,8,4,0.8596968615287338
1355,12,3,1.2806233567729437,-0.03255493006796515,1,0,2,3,3,4,0,14,3,3,0,7,7,6,-0.108232238270668,0.34567936261781274,1,1,1,2,2,1,3,3,1,1,-0.9730181828073765,-1.1114441484148985,2,3,1,4,0.15363558022055254,0.8043641037481517,-0.12024172373467248,0.7701046988114771,0,0,3,0,4,1,3,8,7,1,3,2,2,0.06559564652116734,3,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,4,0,-0.08768781151769862,9,2006,8,4,0.048840671310724476
1356,4,3,-1.6628930854346002,-0.10421368211161469,1,0,1,3,3,0,0,12,3,3,0,2,5,5,-0.1744737255375625,-0.9141121701175944,1,1,1,2,2,1,3,3,1,3,-0.22730907979959578,-0.4410608175421328,2,2,1,4,-0.7002794287228884,-0.7951632272572445,-0.12024172373467248,-1.1868708005378032,0,0,1,0,3,1,2,5,7,0,0,2,1,-0.977768982643016,3,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,2,0,-0.08768781151769862,10,2008,8,4,-1.0413212831480894
1357,4,3,-1.6628930854346002,0.2024657322290393,1,0,2,3,3,1,0,12,3,3,0,2,5,6,-0.008870007370326258,1.1209356904549863,1,1,3,2,2,1,3,3,1,6,0.6368361748623619,0.046905280440084525,2,4,1,4,-0.21898187822749443,-0.7951632272572445,-0.12024172373467248,-0.8327876848967856,1,0,1,1,3,1,2,6,7,1,2,3,2,0.12641959351280135,3,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,4,2010,8,4,-0.26627400599826934
1358,1,1,-1.6628930854346002,-0.8418478290224687,1,0,1,3,3,4,0,21,3,3,3,5,6,5,0.9516315579996439,0.7333075265363995,1,1,1,3,2,2,4,3,1,6,-0.14396512122813793,-0.6873240819443732,2,4,1,4,-1.0185568411472619,1.0472722657632978,-0.12024172373467248,0.10953028414785819,0,0,2,1,3,1,3,5,7,0,0,1,2,-0.15430631567935563,3,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,6,2010,8,4,0.15695623637976636
1359,4,3,2.059789473827882,0.6233982617162114,1,0,1,3,3,3,0,16,3,3,0,2,9,5,1.084114532533433,0.9755751289855163,3,1,1,3,2,2,5,3,3,6,2.2006320291110315,2.103659581281019,2,4,1,4,2.115052479551244,-0.7951632272572445,-0.12024172373467248,0.8843250586956763,1,0,2,0,3,1,4,8,7,1,4,3,3,1.3896861848775077,3,3,2,0.7961594043012707,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,9,2006,8,4,1.5934210911503335
1360,10,3,-0.19113486433082819,-0.06763264085856283,1,0,1,3,3,4,0,18,2,3,0,5,5,6,-1.6649071890426888,0.6364004855567529,1,1,3,2,2,0,3,2,1,1,-0.9730181828073765,-1.0156751011473606,2,4,1,4,-0.4466925472790787,2.8965825180861553,-0.12024172373467248,2.0665057834971385,0,0,3,1,4,1,2,8,7,0,0,2,2,0.692550177050318,3,3,2,0.7083671998487505,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,5,2008,8,4,0.31416645606645327
1361,4,3,1.9154994521510416,0.5653697058654799,1,0,2,2,3,4,1,22,3,3,0,2,7,5,1.1172352761668802,0.9755751289855163,3,1,4,3,2,2,5,3,3,5,1.8211976914041312,1.0775626462716836,2,4,1,4,0.9506229219010974,-0.7951632272572445,-0.12024172373467248,0.02767235956418206,1,0,2,0,3,1,3,7,7,1,4,3,2,-0.20109396721138179,3,3,2,0.5886505574134956,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,6,2009,8,4,1.1128706846099468
